nomem_encr;nohouse_encr;wave;geslacht;positie;gebjaar;leeftijd;lftdcat;lftdhhh;aantalhh;aantalki;partner;burgstat;woonvorm;woning;sted;belbezig;brutoink;brutoink_f;nettoink;netinc;nettoink_f;brutocat;nettocat;brutohh_f;nettohh_f;oplzon;oplmet;oplcat;doetmee;werving;herkomstgroep;simpc
899062;590129;202201;1;1;1979;42;4;42;4;2;1;1;3;1;5;3;-13;2594,8685402493;1800;1800;1800;13;4;4720,28445644393;3300;4;4;4;0;9; ;0
899075;506002;202201;1;5;2005;16;2;51;5;3;1;5;3;1;4;7;0;0;0;0;0;0;0;10891;6464;3;1;1;1;6;0;0
899076;595214;202201;2;2;1975;46;5;54;2;0;1;1;2;1;5;1;-13;5213,69084646079;3250;-13;3250;13;7;16213,6908464608;8950;5;5;5;1;9;0;0
899078;507690;202201;1;1;1971;50;5;50;5;3;1;1;3;1;4;1;-13; ;-14;-13; ;13;14; ; ;4;4;4;1;2;0;0
899084;593716;202201;1;5;2002;19;2;46;4;2;1;5;3;1;2;7;0;0;0;0;0;0;0;4100;2800;4;2;2;1;2;0;0
899087;594891;202201;1;1;1946;75;7;75;2;0;1;1;2;1;5;9;1900;1900;1600;1600;1600;4;4;2888;2531;5;5;5;1;1;0;0
899090;570703;202201;2;5;2006;15;2;48;3;1;1;5;3;1;4;7;0;0;0;0;0;0;0;4500;3100;1;8;1;1;2; ;0
899102;566250;202201;1;1;1955;66;7;66;1;0;0;5;1;2;4;10;-13;2185,64654402031;1750;-13;1750;13;4;2185,64654402031;1750;4;7;1;1;3;201;1
899108;523901;202201;1;1;1952;69;7;69;2;0;1;1;2;1;3;9;-13;2185,64654402031;1750;-13;1750;13;4;3659,19044113925;3000;5;5;5;0;2; ;0
899121;554818;202201;2;2;1982;39;4;39;4;2;1;1;3;1;2;1;0;0;0;0;0;0;0; ; ;3;3;3;1;1;101;0
899127;535421;202201;2;5;2015;7;1;38;4;2;1;5;3;1;5;7;0;0;0;0;0;0;0;6800;4600;1;8;1;1;3; ;0
899130;513052;202201;2;3;1958;63;6;69;3;1;1;5;3;1;5;1;1000;1000;500;500;500;2;1;3500;2180;2;2;2;0;2; ;0
899133;522009;202201;1;5;2010;11;1;44;4;2;1;5;3;1;4;7;0;0;0;0;0;0;0;4594,70720402983;3129;1;8;1;1;6; ;0
899142;557659;202201;1;1;1971;50;5;50;4;2;1;1;3;1;5;1;4800;4800;3200;3200;3200;10;7;8200;5400;5;5;5;0;6;0;0
899172;535867;202201;2;2;1969;52;5;57;4;2;1;1;3;1;4;1;2100;2100;1500;1500;1500;5;3;6178,09402447603;4100;4;4;4;1;2;0;0
