nomem_encr;nohouse_encr;wave;geslacht;gender;positie;gebjaar;leeftijd;lftdcat;lftdhhh;aantalhh;aantalki;partner;burgstat;woonvorm;woning;sted;belbezig;brutoink;brutoink_f;nettoink;netinc;nettoink_f;brutocat;nettocat;brutohh_f;nettohh_f;oplzon;oplmet;oplcat;doetmee;werving;herkomstgroep;simpc
893417;544372;202211;1;999;1;1947;75;7;75;2;0;1;1;2;1;1;9;5000;5000;3500;3500;3500;10;7;6000;4250;6;6;6;1;8;0;0
893420;589010;202211;1;999;1;1936;86;7;86;2;0;1;1;2;2;1;9;-13;851,508419907246;750;-13;750;13;2;1689,45469040642;1500;1;1;1;0;8;0;0
893423;563767;202211;2;999;5;2021;1;1;34;7;5;1;5;3;2;4;14;0;0;0;0;0;0;0;4100;3520;9;9; ;1;9; ;0
893424;566389;202211;1;999;5;1993;29;3;64;2;1;0;5;4;1;3;4;-13;0;0;0;0;13;0;2594,8685402493;1800;3;3;3;0;10; ;0
893432;500576;202211;2;999;3;1952;70;7;64;2;0;1;5;2;1;1;9;-13;1278,02613731045;1100;1100;1100;13;3;7278,02613731045;5200;6;6;6;1;3;101;0
893433;555419;202211;1;999;5;2016;6;1;43;5;3;1;5;3;1;1;7;0;0;0;0;0;0;0;10550;7300;9;9; ;1;2; ;0
893435;589718;202211;2;999;2;1956;66;7;64;2;0;1;1;2;1;3;1;2200;2200;1500;1500;1500;5;3;6200;4400;5;5;5;1;2;0;0
893436;504551;202211;1;999;1;1983;39;4;39;2;0;1;1;2;1;4;1;5300;5300;3300;3300;3300;11;7;5300;3300;5;5;5;1;9;0;0
893449;559242;202211;1;999;5;2009;13;1;45;4;2;1;5;3;1;3;7;0;0;0;0;0;0;0;5900;4500;1;8;1;1;9; ;0
893454;599846;202211;1;999;1;1975;47;5;47;3;1;1;1;3;2;4;1;1665;1665;1351;1351;1351;4;3;3430;2851;2;7;1;1;8;101;0
893462;512641;202211;1;999;5;2004;18;2;48;5;3;1;5;3;1;1;7;0;0;0;0;0;0;0;13300;8864;6;3;3;0;10; ;0
893463;562594;202211;2;999;1;1945;76;7;76;1;0;0;3;1;1;5;9;1900;1900;1820;1820;1820;4;4;1900;1820;5;5;5;1;2;201;0
893466;575045;202211;1;999;1;1993;29;3;29;2;0;1;5;2;1;5;1;3600;3600;2300;2300;2300;8;5;7450;4800;7;7;1;0;7;201;0
893475;598468;202211;1;999;1;1965;57;6;57;2;0;1;1;2;1;4;1;-13; ;-14;-13; ;13;14; ; ;6;6;6;1;7;0;0
893481;539178;202211;1;999;5;1998;24;2;67;3;2;0;5;4;1;4;7;500;500;300;300;300;1;1;7691,22694966811;5350;5;3;3;1;7;0;0
893482;573893;202211;2;999;2;1984;38;4;38;4;2;1;1;3;1;2;1;-13;2536,36320561483;1750;-13;1750;13;4;6536,36320561483;4550;5;5;5;0;10; ;0
893484;597735;202211;1;999;2;1972;50;5;51;4;2;1;1;3;1;5;3;0;0;0;0;0;0;0;6700;3600;5;5;5;0;7; ;0
893487;546972;202211;1;999;1;1960;62;6;62;3;1;1;1;3;2;1;13;-13; ;-14;-13; ;13;14; ; ;1;1;1;0;7; ;0
893488;588422;202211;1;999;5;2013;9;1;41;4;2;1;5;3;1;2;7;0;0;0;0;0;0;0;3981;3377;1;8;1;1;10; ;0
893499;571829;202211;1;999;3;1964;58;6;57;2;0;1;5;2;2;1;1;3475;3475;3050;3050;3050;7;7;6775;5650;5;5;5;1;7;0;0
893502;596001;202211;1;999;1;1995;27;3;27;1;0;0;5;1;2;3;1;2500;2500;2100;2100;2100;5;5;2500;2100;5;3;3;1;99;0;0
893515;547137;202211;2;999;2;1979;43;4;45;5;3;1;1;3;1;5;8;0;0;0;0;0;0;0;3645,77301602173;2500;2;2;2;0;2;0;0
893519;504008;202211;1;999;1;1972;50;5;50;3;1;1;1;3;1;4;1;4300;4300;2700;2700;2700;9;6;5794,11826284302;3800;4;4;4;1;9;0;0
893530;543240;202211;1;999;9;1938;84;7;82;2;0;0;1;5;2;2;9;-13;0;0;0;0;13;0;2000;1850;3;3;3;0;3;0;0
893539;512756;202211;1;999;1;1989;33;3;33;2;0;1;5;2;1;2;1;3250;3250;2750;-13;2750;7;6;5900;5000;6;6;6;1;7;0;0
893574;557548;202211;2;2;2;1963;58;6;62;2;0;1;1;2;1;2;1;-13;2958,58278066738;2000;2000;2000;13;4; ; ;6;6;6;1;10;201;0
893578;538877;202211;1;999;5;2009;12;1;54;4;2;1;5;3;1;2;7;-13;0;0;0;0;13;0; ; ;3;8;1;1;10; ;0
893579;547775;202211;2;999;1;1953;69;7;69;1;0;0;5;1;1;1;9;-13;3071,8595336992;2360;2360;2360;13;5;3071,8595336992;2360;5;5;5;1;2;0;0
893585;522573;202211;2;999;1;1952;70;7;70;1;0;0;3;1;1;3;9;-13;2228,1038412919;1780;1780;1780;13;4;2228,1038412919;1780;4;4;4;1;2;0;0
893589;596850;202211;2;2;2;1969;53;5;55;6;4;1;1;3;1;2;3;4000;4000;2500;2500;2500;8;5; ; ;5;5;5;1;10;0;0
893596;582027;202211;1;999;1;1989;33;3;33;5;3;1;1;3;1;4;1;4000;4000;2900;2900;2900;8;6;6400;4830;5;5;5;1;9;0;0
893613;555311;202211;1;999;5;2018;4;1;44;4;2;1;5;3;1;3;14;0;0;0;0;0;0;0;14452;8227,81280344415;9;9; ;1;10; ;0
893621;518139;202211;1;999;3;1981;41;4;27;4;2;1;5;3;2;4;1;-13;2536,36320561483;1750;-13;1750;13;4;2828,00020810312;2000;2;2;2;0;8; ;0
893664;583059;202211;1;999;5;1989;33;3;75;5;3;1;5;3;1;1;1;-13; ;-13;-13; ;13;13; ; ;2;2;2;0;7; ;0
893679;504373;202211;2;999;2;1975;47;5;47;5;3;1;1;3;1;2;1;2440;2440;2000;2000;2000;5;4;7626,99204008017;5250;5;5;5;1;2;201;0
893692;514230;202211;1;999;5;1995;27;3;57;4;2;1;5;3;1;2;1;-13;5689,93204865822;3500;3500;3500;13;7;18616,2318223995;11725;4;4;4;0;3;202;0
893696;519396;202211;2;999;2;1947;75;7;72;2;0;1;1;2;1;3;9;0;0;0;0;0;0;0;2544;1850;3;3;3;0;2; ;0
893697;522330;202211;2;2;2;1968;54;5;53;2;0;1;1;2;1;3;1;2000;2000;1700;1700;1700;4;4;8000;5200;5;5;5;1;10;0;0
893698;512814;202211;1;999;1;1951;71;7;71;2;0;1;1;2;1;4;9;2200;2200;2000;2000;2000;5;4;3100;2800;4;4;4;1;1;0;0
893717;528929;202211;2;999;2;1958;64;6;63;2;0;1;1;2;1;2;3;-13; ;-14;-13; ;13;14; ; ;5;5;5;1;8;0;0
893731;517669;202211;1;999;5;2006;16;2;46;3;2;0;5;4;2;4;14;-13; ;-14;-13; ;13;14; ; ;3;8;1;0;99; ;0
893747;554067;202211;1;999;5;2011;11;1;43;4;2;1;5;3;1;1;7;0;0;0;0;0;0;0;5000;4300;1;8;1;1;10; ;0
893758;503293;202211;1;999;1;1970;52;5;52;5;3;1;1;3;1;2;1;4500;4500;2250;-13;2250;9;5;10781,7517251599;6920;4;4;4;1;9;0;0
893759;523678;202211;2;999;5;2002;20;2;48;3;1;1;5;3;1;3;7;-13; ;-13;-13; ;13;13; ; ;4;4;4;1;6;0;0
893762;597521;202211;2;999;1;1955;67;7;67;2;0;1;1;2;1;5;8;-13;962,87458665061;839;839;839;13;2;4198,15310960618;3343;2;2;2;1;6;0;0
893765;527719;202211;1;999;1;1970;52;5;52;2;0;1;1;2;1;5;1;-13; ;-14;-13; ;13;14; ; ;2;2;2;1;2;0;0
893770;594825;202211;1;1;1;1945;77;7;77;1;0;0;4;1;1;2;9;-13;2256,47716942949;1800;1800;1800;13;4;2256,47716942949;1800;2;2;2;1;10;0;0
893771;586849;202211;1;999;1;1963;59;6;59;2;0;1;5;2;1;1;1;8800;8800;4700;4700;4700;12;10;8800;4700;6;6;6;1;8;201;0
893774;548931;202211;2;999;2;1946;76;7;77;2;0;1;1;2;1;3;9;1800;1800;1400;1400;1400;4;3;5300;4000;5;5;5;0;7;0;0
893775;532845;202211;2;999;2;1965;57;6;57;2;0;1;1;2;1;3;1;3570;3570;2492;2492;2492;8;5;7420;5132;4;4;4;1;9;0;0
893779;561346;202211;1;999;5;1999;23;2;63;4;2;1;5;3;1;5;1;-13;2536,36320561483;1750;-13;1750;13;4;11359,0043070993;7750;4;4;4;0;10; ;0
893792;505313;202211;2;999;3;1983;39;4;45;4;2;1;5;3;1;4;1;4200;4200;2900;2900;2900;9;6;7800;5600;6;5;5;1;99;0;0
893797;507227;202211;2;2;2;1982;40;4;45;5;3;1;1;3;1;4;8;690;690;650;650;650;2;2;6325,49293606075;4150;5;5;5;1;10;102;0
893798;556259;202211;2;999;3;1950;72;7;70;2;0;1;5;2;1;3;8;-13;2040,02053446893;1670;1670;1670;13;4;3430,96369317693;2840;4;4;4;1;2;0;0
893801;536557;202211;1;999;1;1956;66;7;66;2;0;1;1;2;2;3;1;5400;5400;3650;3650;3650;11;8;6900;4800;3;3;3;1;8;0;0
893811;542633;202211;1;999;5;2013;9;1;38;5;3;1;5;3;1;3;7;0;0;0;0;0;0;0; ; ;1;8;1;1;99; ;0
893814;502685;202211;1;999;1;1973;49;5;49;4;2;1;1;3;1;2;1;6175;6175;3665;3665;3665;11;8;10475;7115;6;6;6;1;2;0;0
893821;581611;202211;2;2;1;1988;34;3;34;1;0;0;5;1;2;1;7;1000;1000;1000;1000;1000;2;2;1000;1000;6;6;6;1;10;0;0
893844;547348;202211;2;999;5;2010;12;1;61;4;2;1;5;3;1;2;7;0;0;0;0;0;0;0;7700;5150;3;1;1;1;2; ;0
893850;526138;202211;1;999;1;1948;74;7;74;2;0;1;1;2;1;4;9;6500;6500;4250;4250;4250;11;9;7475;5112;5;5;5;0;2; ;0
893861;537318;202211;1;999;2;1959;63;6;69;2;0;1;1;2;2;1;1;3600;3600;2300;2300;2300;8;5;7200;4730;4;4;4;0;9; ;0
893865;592318;202211;2;999;5;1999;23;2;52;3;1;0;5;4;2;3;1;700;700;620;620;620;2;2;4048,00959938078;3370;3;2;2;1;6;0;0
893890;500756;202211;1;999;3;1982;40;4;35;4;2;1;5;3;2;2;1;-13;2536,36320561483;1750;-13;1750;13;4;6440,36320561483;4350;6;6;6;0;99;0;0
893891;589776;202211;2;999;2;1981;41;4;42;2;0;1;1;2;1;1;1;-13;4194,11138362225;2700;2700;2700;13;6;8828,13558546763;5600;5;3;3;0;7; ;0
893892;598509;202211;1;1;1;1954;68;7;68;1;0;0;1;1;2;3;8;-13;2143,31356093146;1720;1720;1720;13;4;2143,31356093146;1720;2;2;2;1;10;0;0
893896;582778;202211;1;999;2;1957;65;7;63;2;0;1;1;2;1;1;8;0;0;0;0;0;0;0;6786;4051;5;5;5;1;6;201;0
893898;503635;202211;1;1;1;1995;27;3;27;1;0;0;5;1;2;1;7;650;650;500;500;500;2;1;650;500;5;4;4;1;10;0;0
893904;594501;202211;1;999;5;2021;1;1;41;4;2;1;5;3;1;2;14;0;0;0;0;0;0;0;10480,6574084915;6400;9;9; ;1;10; ;0
893911;593301;202211;1;999;1;1964;58;6;58;2;0;1;1;2;1;3;1;3518;3518;2500;2500;2500;8;5;5036;3700;2;2;2;1;1;0;1
893923;586337;202211;2;999;5;2008;14;1;50;3;2;0;5;4;1;4;7;0;0;0;0;0;0;0;2200;1900;3;1;1;1;2; ;0
893939;537152;202211;1;999;1;1959;63;6;63;3;1;1;1;3;1;2;1;-13;3446,11391341185;2250;-13;2250;13;5;3446,11391341185;2250;4;4;4;0;2;101;0
893945;501080;202211;1;999;1;1963;59;6;59;3;1;1;1;3;1;3;1;6000;6000;4400;4400;4400;11;9;12500;9200;5;5;5;1;6;0;0
893948;563641;202211;1;999;5;1992;30;3;66;5;3;1;5;3;1;5;7;3500;3500;2800;2800;2800;7;6;11900;9500;5;4;4;0;2; ;0
893970;518219;202211;1;1;1;1985;37;4;37;1;0;0;5;1;2;2;12;2950;2950;2300;2300;2300;6;5;2950;2300;3;3;3;1;10;0;0
893983;521530;202211;1;999;6;2000;22;2;26;4;0;0;5;5;2;1;7;-13;948,009599380784;750;-13;750;13;2;10935,3504624607;7840;6;5;5;0;10; ;0
893991;592706;202211;1;999;1;1992;30;3;30;2;0;1;5;2;1;3;3;5500;5500;4000;4000;4000;11;8;9700;7300;6;6;6;0;99;0;0
894030;531082;202211;2;999;1;1992;30;3;30;1;0;0;5;1;2;4;1;1668;1668;1560;1560;1560;4;4;1668;1560;5;5;5;1;8;0;0
894039;502441;202211;1;999;5;2001;21;2;53;4;2;1;5;3;1;2;7;800;800;800;800;800;2;2;11900;7500;3;3;3;1;8;201;0
894041;555375;202211;1;1;1;1946;76;7;76;1;0;0;3;1;1;2;9;-13;2688,41666109755;2100;2100;2100;13;5;2688,41666109755;2100;2;2;2;1;10;0;0
894049;581170;202211;1;999;1;1963;59;6;59;2;0;1;5;2;1;2;1;7500;7500;4500;4500;4500;11;9;7500;4500;5;5;5;0;2;0;0
894058;520129;202211;1;999;1;1972;49;5;49;1;0;0;5;1;1;5;3;-13; ;-13;-13; ;13;13; ; ;7;7;1;1;7;101;0
894062;582171;202211;1;999;1;1954;68;7;68;2;0;0;3;5;1;5;9;-13; ;-13;-13; ;13;13; ; ;5;3;3;0;10; ;0
894063;576381;202211;1;999;1;1961;61;6;61;2;0;1;3;2;1;4;1;6800;6800;3750;-13;3750;11;8;11800;7000;5;5;5;1;9;0;0
894072;507684;202211;2;999;1;1969;53;5;53;2;0;1;4;2;1;5;1;-13;4354,47730883071;2750;-13;2750;13;6;6554,47730883071;4750;7;7;1;0;8; ;0
894078;538712;202211;1;999;5;2019;3;1;33;4;2;1;5;3;1;5;14;0;0;0;0;0;0;0;9600;6200;9;9; ;1;10; ;0
894088;580841;202211;1;999;1;1988;34;3;34;2;0;1;1;2;1;2;1;3755;3755;2750;-13;2750;8;6;6410;4882;5;5;5;1;99;0;0
894113;588287;202211;1;999;1;1945;77;7;77;2;0;1;1;2;2;2;9;-13;2185,64654402031;1750;-13;1750;13;4;3023,59281451948;2500;2;2;2;1;2;201;0
894125;525546;202211;1;999;1;1973;49;5;49;1;0;0;3;1;1;2;1;3990;3990;2750;2750;2750;8;6;3990;2750;2;2;2;1;2;0;0
894140;519848;202211;1;999;5;2007;15;2;45;6;4;1;5;3;1;3;7;0;0;0;0;0;0;0;6000;3900;1;8;1;1;8; ;0
894141;511430;202211;1;999;1;1947;75;7;75;2;0;1;1;2;1;3;9;-13;3432,79404639575;2600;2600;2600;13;6;5172,76095151166;4050;4;4;4;0;10; ;0
894149;512811;202211;1;999;1;1965;57;6;57;3;1;1;1;3;2;1;1;-13;3446,11391341185;2250;-13;2250;13;5; ; ;4;4;4;1;2;0;0
894150;512696;202211;1;999;1;1976;46;5;46;2;0;1;3;2;1;1;1;3500;3500;2490;2490;2490;7;5; ; ;5;5;5;1;9;202;0
894157;597473;202211;2;2;2;1988;33;3;35;2;0;1;1;2;2;1;13;0;0;0;0;0;0;0;3041;2392;6;6;6;1;10;101;0
894159;540741;202211;1;999;5;2004;18;2;43;6;4;1;5;3;1;4;7;-13;133,11870628267;120;120;120;13;1;4408,11870628267;3056;4;2;2;1;10; ;0
894161;517077;202211;2;999;5;2000;22;2;51;3;2;0;5;4;2;4;1;-13;2536,36320561483;1750;-13;1750;13;4;3659,36320561483;2672;4;2;2;0;2; ;0
894174;580477;202211;1;999;1;1941;81;7;81;2;0;1;1;2;1;3;9;-13;4441,21684255765;3250;-13;3250;13;7;5401,21684255765;4164;5;5;5;0;2; ;0
894177;523718;202211;1;999;5;2006;16;2;51;3;2;0;5;4;1;2;7;-13;606,115961323088;500;500;500;13;1;2255,10800140325;2007;4;2;2;0;99; ;0
894184;571343;202211;1;999;1;1993;29;3;29;3;1;1;1;3;1;4;1;2900;2900;2200;2200;2200;6;5;5700;4200;4;4;4;0;99; ;0
894185;591507;202211;1;999;2;1969;53;5;45;4;2;1;1;3;1;1;1;-13; ;-13;-13; ;13;13; ; ;6;6;6;0;10; ;0
894192;547799;202211;1;999;5;2011;11;1;45;4;2;1;5;3;1;4;7;0;0;0;0;0;0;0;8240;5750;1;8;1;1;2; ;0
894198;533135;202211;1;999;1;1940;82;7;82;2;0;1;1;2;1;5;9;-13;1497,39318578535;1250;-13;1250;13;3;2970,93708290429;2500;2;2;2;1;2;0;0
894210;524197;202211;1;999;1;1984;38;4;38;1;0;0;5;1;2;2;10;-13; ;-13;-13; ;13;13; ; ;1;1;1;1;8;201;0
894223;522906;202211;1;999;1;1959;63;6;63;1;0;0;3;1;1;5;6;1365;1365;1006;1006;1006;3;3;1365;1006;4;4;4;1;3;0;1
894233;560556;202211;2;999;5;2012;10;1;42;7;5;1;5;3;1;4;7;-13;0;0;0;0;13;0;6596,92249981296;4750;9;9; ;1;10; ;0
894247;537106;202211;2;999;5;2003;19;2;50;5;3;1;5;3;1;5;7;-13;0;0;0;0;13;0;7571,55268939155;4700;2;1;1;0;2;0;1
894275;522451;202211;1;999;1;1956;66;7;66;2;0;1;1;2;2;2;9;3600;3600;2750;2750;2750;8;6;5150;4000;4;4;4;0;9;0;0
894284;505477;202211;2;999;2;1988;34;3;37;4;2;1;1;3;1;4;1;3000;3000;1833;1833;1833;6;4;7990;4533;5;5;5;0;99;0;0
894296;512298;202211;2;999;2;1960;62;6;71;2;0;1;1;2;1;1;9;750;750;620;620;620;2;2;2330;1940;2;2;2;1;2;0;0
894314;576657;202211;2;999;9;1962;60;6;65;2;0;0;1;5;1;2;10;2000;2000;1500;1500;1500;4;3;4400;3400;5;5;5;0;7;0;0
894325;540767;202211;1;1;1;1956;66;7;66;2;0;1;1;2;1;4;9;-13; ;-14;-13; ;13;14; ; ;6;6;6;1;10;0;0
894330;510237;202211;1;1;1;1971;51;5;51;2;0;1;1;2;1;2;1;7500;7500;3855;3855;3855;11;8;10480;5905;5;5;5;1;10;0;0
894332;591424;202211;2;999;2;1979;43;4;43;4;2;1;1;3;2;5;10;-13;1293,2063215933;990;990;990;13;2;4273,62407008213;2975;4;4;4;1;8;0;0
894339;511053;202211;1;999;1;1950;72;7;72;4;1;0;3;4;4;3;9;-13;851,508419907246;750;-13;750;13;2;3513,39597456046;2575;1;1;1;0;8; ;0
894354;543923;202211;2;999;2;1961;61;6;62;2;0;1;1;2;1;1;3;-13;948,009599380784;750;-13;750;13;2;12210,3275511985;7000;5;5;5;1;2;0;0
894357;568020;202211;1;999;2;1950;72;7;66;3;1;1;1;3;1;1;9;2000;2000;1360;1360;1360;4;3;6275;4330;5;5;5;1;2;0;0
894363;593945;202211;1;999;1;1958;64;6;64;2;0;1;1;2;1;4;1;3400;3400;2360;2360;2360;7;5;3400;2360;2;2;2;1;6;0;0
894378;579788;202211;1;999;1;1946;76;7;76;2;0;1;1;2;1;3;9;-13;5326,5913437672;3800;3800;3800;13;8;6734,53752163262;5000;6;5;5;1;7;0;0
894390;521093;202211;2;999;2;1953;69;7;74;2;0;1;1;2;1;4;8;-13;977,375259063646;863;863;863;13;2;3129,14541218967;2589;2;2;2;1;3;0;0
894394;554120;202211;1;999;5;2007;14;1;40;2;1;0;5;4;2;1;7;0;0;0;0;0;0;0;3400;2200;2;1;1;1;9; ;0
894395;550470;202211;2;2;2;1973;49;5;48;4;2;1;1;3;1;4;1;2400;2400;2250;-13;2250;5;5;8764,6193887114;6500;6;6;6;1;10;0;0
894409;523815;202211;2;999;2;1958;64;6;70;2;0;1;1;2;1;2;8;0;0;0;0;0;0;0;3700;2930;3;3;3;1;2;101;0
894426;574012;202211;1;999;5;2008;14;1;47;6;4;1;5;3;1;2;7;-13;286,992040080165;250;-13;250;13;1;6926,68330889176;5000;7;8;1;1;9; ;0
894433;552618;202211;2;999;2;1937;85;7;82;2;0;1;1;2;2;4;9;1360;1360;1199;1199;1199;3;3;4259;3820;2;2;2;1;2;0;0
894461;571362;202211;2;999;1;1988;34;3;34;1;0;0;5;1;2;2;1;1980;1980;1720;1720;1720;4;4;1980;1720;4;4;4;1;7;202;0
894464;502362;202211;2;999;1;1963;59;6;59;4;2;1;1;3;2;3;1;-13;2435,77495736543;1666;1666;1666;13;4;4985,36146152723;3566;5;5;5;1;7;201;0
894485;542196;202211;2;999;1;1963;59;6;59;2;0;1;5;2;1;2;3;-13; ;-14;-13; ;13;14; ; ;5;5;5;1;6;0;0
894491;592970;202211;1;999;1;1998;24;2;24;1;0;0;5;1;9; ;1;-13;299,219966749658;250;-13;250;13;1;299,219966749658;250;2;2;2;0;99; ;0
894492;572466;202211;2;2;1;1963;59;6;59;1;0;0;3;1;2;1;10;1300;1300;1046;1046;1046;3;3;1300;1046;2;2;2;1;10;0;0
894503;566564;202211;2;999;1;1981;41;4;41;4;3;0;3;4;2;4;1;-13;2325,41727638461;1600;1600;1600;13;4;2325,41727638461;1600;4;4;4;1;8;0;0
894506;511120;202211;1;999;5;2009;13;1;50;7;5;1;5;3;1;5;7;-13;0;0;0;0;13;0;2012,68471562133;1650;2;1;1;1;6; ;0
894507;588422;202211;2;2;5;2005;17;2;41;4;2;1;5;3;1;2;7;0;0;0;0;0;0;0;3981;3377;2;2;2;1;10;0;0
894509;559127;202211;1;999;1;1949;73;7;73;1;0;0;5;1;1;2;9;6000;6000;4000;4000;4000;11;8;6000;4000;5;5;5;1;8;0;0
894520;514956;202211;2;999;3;1970;52;5;52;2;0;1;3;2;1;3;7;0;0;0;0;0;0;0;6700;4000;6;6;6;0;7; ;0
894521;556034;202211;2;999;5;2020;2;1;39;4;2;1;5;3;1;2;14;0;0;0;0;0;0;0;0;0;9;9; ;1;9; ;0
894522;568618;202211;2;999;2;1959;63;6;66;2;0;1;1;2;1;5;10;-13;1307,90950879188;1000;1000;1000;13;2;4740,70355518763;3600;4;4;4;1;2;0;0
894525;511331;202211;2;999;1;1980;42;4;42;1;0;0;5;1;2;1;1;-13;3168,81911598888;2093;2093;2093;13;5;3168,81911598888;2093;4;4;4;1;3;0;1
894528;579901;202211;1;999;1;1967;55;6;55;2;0;1;5;2;1;3;3;-13;8100,08571300773;4750;-13;4750;13;10;14470,0857130077;8750;6;6;6;0;7;0;0
894549;539590;202211;1;999;1;1959;63;6;63;4;2;1;1;3;1;2;1;8000;8000;5000;5000;5000;12;10;14150;9115;6;6;6;1;8;201;0
894579;503215;202211;1;999;1;1987;35;4;35;2;0;1;5;2;1;2;3;6000;6000;5000;5000;5000;11;10;8250;6980;6;6;6;1;9;0;0
894595;540213;202211;1;999;1;1963;59;6;59;4;2;1;1;3;2;5;1;0;0;0;0;0;0;0;0;0;2;2;2;1;2; ;0
894609;576480;202211;2;2;2;1950;72;7;75;2;0;1;1;2;1;3;9;-13;2150,83530282733;1750;1750;1750;13;4;3267,76232652862;2710;5;5;5;1;10;0;0
894622;589575;202211;2;999;2;1956;66;7;69;2;0;1;1;2;1;3;9;1900;1900;1700;1700;1700;4;4;5700;4300;5;5;5;1;2;0;0
894625;545169;202211;1;999;1;1987;35;4;35;3;1;1;1;3;2;1;1;4600;4600;2800;2800;2800;10;6;7480;5100;5;5;5;1;7;102;0
894629;598572;202211;1;999;6;1985;37;4;38;9;0;0;5;5;4;4;3;-13; ;-13;-13; ;13;13; ; ;5;5;5;0;99; ;0
894635;576678;202211;1;999;1;1991;31;3;31;2;0;1;5;2;2;3;1;4425;4425;3311;3311;3311;9;7;4425;3311;6;6;6;1;99;202;0
894636;565943;202211;1;999;5;2014;8;1;43;4;2;1;5;3;1;1;7;0;0;0;0;0;0;0;7500;5100;1;8;1;1;9; ;0
894662;553997;202211;1;999;6;1973;49;5;81;2;0;0;5;5;2;3;1;2000;2000;1800;1800;1800;4;4;3400;2800;4;2;2;0;2; ;0
894680;558874;202211;2;999;1;1945;77;7;77;1;0;0;3;1;2;1;9;1600;1600;1600;1600;1600;4;4;1600;1600;2;2;2;1;8;0;0
894696;599963;202211;2;999;2;1949;73;7;78;2;0;1;1;2;1;2;9;1368;1368;1254;1254;1254;3;3;3297;2934;2;2;2;1;2;0;0
894707;543468;202211;2;999;6;1995;27;3;32;6;0;0;5;5;1;1;1;-13;1726,80486751182;1250;-13;1250;13;3;11884,4207647945;8450;4;4;4;0;9; ;0
894738;599276;202211;2;999;1;1962;60;6;60;4;2;1;1;3;1;1;3;15000;15000;10000;-13;10000;12;12;16000;10750;6;6;6;0;8; ;0
894743;521889;202211;2;999;5;2012;10;1;45;6;4;1;5;3;1;4;7;0;0;0;0;0;0;0;6300;3960;1;8;1;1;10; ;0
894744;552133;202211;1;999;1;1986;36;4;36;2;0;1;5;2;2;1;1;2480;2480;1750;-13;1750;5;4;5091,5578494568;3545;5;4;4;1;99;0;0
894750;595968;202211;1;999;1;1934;88;7;88;1;0;0;4;1;2;2;9;-13;2185,64654402031;1750;-13;1750;13;4;2185,64654402031;1750;2;2;2;1;8;0;0
894782;500139;202211;2;999;1;1974;48;5;48;2;1;0;5;4;2;2;1;1300;1300;776;776;776;3;2;1300;776;1;1;1;1;9;102;0
894790;523074;202211;2;999;1;1964;58;6;58;5;3;1;3;3;1;5;3;6000;6000;4500;4500;4500;11;9;19967,9315844804;13700;5;5;5;0;1;0;0
894796;578134;202211;2;999;1;1986;36;4;36;2;0;1;5;2;1;2;1;2800;2800;2150;2150;2150;6;5;7370;4969;5;3;3;1;7;201;0
894808;551803;202211;1;999;1;1962;60;6;60;2;0;1;1;2;2;4;1;-13;2577,4142108627;1750;-13;1750;13;4;3550,0733672277;2500;2;2;2;1;2;0;0
894809;564905;202211;2;999;2;1963;59;6;64;2;0;1;1;2;1;4;8;0;0;0;0;0;0;0;3600;2300;2;2;2;1;9;0;0
894815;547146;202211;1;999;5;2012;10;1;46;3;1;1;5;3;1;4;7;0;0;0;0;0;0;0;6145,77339038048;4100;9;9; ;1;2; ;0
894818;547073;202211;2;999;2;1965;57;6;57;2;0;1;1;2;1;2;1;-13;2873,28028905916;1950;1950;1950;13;4;7413,77681520579;4800;4;4;4;1;2;0;0
894833;570172;202211;1;999;1;1953;68;7;68;1;0;0;3;1;2;1;9;-13;1631,95893885335;1350;1350;1350;13;3;1631,95893885335;1350;3;3;3;1;2;0;0
894845;511175;202211;1;999;1;1948;74;7;74;2;0;1;1;2;1;3;9;-13;1604,91532277329;1330;1330;1330;13;3;2567,35757491803;2181;4;4;4;1;7;201;0
894869;550936;202211;1;999;1;1960;62;6;62;2;0;1;1;2;1;2;1;-13;3535,25006417101;2300;2300;2300;13;5;6665,68138216281;4400;5;5;5;1;2;0;0
894880;569004;202211;2;2;1;1992;30;3;30;5;3;1;5;3;2;1;8;-13;2920,11592066389;1994;1994;1994;13;4;5420,11592066389;4194;4;8;2;1;10;102;0
894906;562340;202211;1;999;1;1973;49;5;49;4;2;1;1;3;1;2;1;7000;7000;4300;4300;4300;11;9;12126,8048675118;7650;5;5;5;1;99;0;0
894907;542273;202211;2;999;5;2016;6;1;39;4;2;1;5;3;1;1;7;0;0;0;0;0;0;0;7548,28871824351;4900;1;8;1;1;10; ;0
894909;505139;202211;1;999;5;2006;16;2;36;3;2;0;5;4;2;4;7;1;1;0;0;0;1;0;3444;2700;2;1;1;1;8; ;0
894921;525424;202211;2;999;1;1962;60;6;60;4;2;1;1;3;1;4;1;4000;4000;2500;2500;2500;8;5;6255,91910817266;4250;5;5;5;1;6;202;0
894931;594677;202211;2;999;2;1957;65;7;68;2;0;1;1;2;1;4;9;3200;3200;2000;2000;2000;7;4;6300;4580;5;5;5;1;2;0;0
894940;568927;202211;1;999;5;2000;22;2;57;4;2;1;5;3;1;4;7;800;800;800;800;800;2;2;10700;9700;6;3;3;0;7;0;0
